time,queue_density,dynamic_density
38.2308,0.820692,0
38.3077,0.820537,0
38.3846,0.819809,0
38.4615,0.809339,0
38.5385,0.808762,0
38.6154,0.809583,0
38.6923,0.810728,0
38.7692,0.811113,0
38.8462,0.812671,0
38.9231,0.814835,0
39,0.814896,0
39.0769,0.81537,0
39.1538,0.815938,0
39.2308,0.816904,0
39.3077,0.817106,0
39.3846,0.818467,0
39.4615,0.819298,0
39.5385,0.820039,0
39.6154,0.820593,0
39.6923,0.821673,0
39.7692,0.821067,0
39.8462,0.820138,0
39.9231,0.820687,0
40,0.820344,0
40.0769,0.821438,0
40.1538,0.820837,0
40.2308,0.811423,0
40.3077,0.811568,0
40.3846,0.811831,0
40.4615,0.814309,0
40.5385,0.813699,0
40.6154,0.814497,0
40.6923,0.813755,0
40.7692,0.812934,0
40.8462,0.812742,0
40.9231,0.813633,0
41,0.812859,0
41.0769,0.813413,0
41.1538,0.811517,0
41.2308,0.811024,0
41.3077,0.8117,0
41.3846,0.811995,0
41.4615,0.812052,0
41.5385,0.812,0
41.6154,0.811719,0
41.6923,0.811109,0
41.7692,0.809926,0
41.8462,0.809128,0
41.9231,0.808692,0
42,0.800535,0
42.0769,0.799925,0
42.1538,0.801126,0
42.2308,0.800727,0
42.3077,0.800732,0
42.3846,0.798498,0
42.4615,0.798616,0
42.5385,0.798282,0
42.6154,0.798461,0
42.6923,0.79801,0
42.7692,0.798484,0
42.8462,0.797607,0
42.9231,0.797447,0
43,0.797006,0
43.0769,0.798601,0
43.1538,0.799212,0
43.2308,0.798925,0
43.3077,0.798531,0
43.3846,0.798756,0
43.4615,0.798958,0
43.5385,0.798982,0
43.6154,0.798334,0
43.6923,0.798517,0
43.7692,0.790285,0
43.8462,0.792069,0
43.9231,0.794246,0
44,0.795105,0
44.0769,0.794687,0
44.1538,0.794218,0
44.2308,0.794021,0
44.3077,0.794941,0
44.3846,0.796161,0
44.4615,0.796635,0
44.5385,0.798949,0
44.6154,0.800183,0
44.6923,0.800563,0
44.7692,0.799338,0
44.8462,0.800291,0
44.9231,0.800892,0
45,0.802699,0
45.0769,0.802755,0
45.1538,0.806824,0
45.2308,0.806115,0
45.3077,0.807856,0
45.3846,0.808246,0
45.4615,0.809794,0
45.5385,0.80176,0
45.6154,0.803787,0
45.6923,0.804304,0
45.7692,0.805491,0
